"Time Stamp","Time Zone","Name","PTID","Load"
"04/16/2026 03:15:00","EDT","CENTRL",61754,1298.3049
"04/16/2026 03:15:00","EDT","DUNWOD",61760,551.2629
"04/16/2026 03:15:00","EDT","GENESE",61753,839.6639
"04/16/2026 03:15:00","EDT","HUD VL",61758,892.856
"04/16/2026 03:15:00","EDT","LONGIL",61762,1587.3003
"04/16/2026 03:15:00","EDT","MHK VL",61756,678.2227
"04/16/2026 03:15:00","EDT","MILLWD",61759,218.9282
"04/16/2026 03:15:00","EDT","N.Y.C.",61761,5096.1406
"04/16/2026 03:15:00","EDT","NORTH",61755,460.1943
"04/16/2026 03:15:00","EDT","WEST",61752,1296.8008
"04/16/2026 03:20:00","EDT","CAPITL",61757,962.1553
"04/16/2026 03:20:00","EDT","CENTRL",61754,1314.2747
"04/16/2026 03:20:00","EDT","DUNWOD",61760,550.1796
"04/16/2026 03:20:00","EDT","GENESE",61753,829.8789
"04/16/2026 03:20:00","EDT","HUD VL",61758,906.3832
"04/16/2026 03:20:00","EDT","LONGIL",61762,1584.563
"04/16/2026 03:20:00","EDT","MHK VL",61756,694.2106
"04/16/2026 03:20:00","EDT","MILLWD",61759,220.0679
"04/16/2026 03:20:00","EDT","N.Y.C.",61761,5091.203
"04/16/2026 03:20:00","EDT","NORTH",61755,430.5856
"04/16/2026 03:20:00","EDT","WEST",61752,1291.6244
"04/16/2026 03:25:00","EDT","CAPITL",61757,967.1283
"04/16/2026 03:25:00","EDT","CENTRL",61754,1335.5813
"04/16/2026 03:25:00","EDT","DUNWOD",61760,550.7139
"04/16/2026 03:25:00","EDT","GENESE",61753,830.6681
"04/16/2026 03:25:00","EDT","HUD VL",61758,887.4635
"04/16/2026 03:25:00","EDT","LONGIL",61762,1583.1289
"04/16/2026 03:25:00","EDT","MHK VL",61756,691.789
"04/16/2026 03:25:00","EDT","MILLWD",61759,211.8492
"04/16/2026 03:25:00","EDT","N.Y.C.",61761,5056.946
"04/16/2026 03:25:00","EDT","NORTH",61755,448.677
"04/16/2026 03:25:00","EDT","WEST",61752,1292.2192
"04/16/2026 03:30:00","EDT","CAPITL",61757,968.7828
"04/16/2026 03:30:00","EDT","CENTRL",61754,1336.1448
"04/16/2026 03:30:00","EDT","DUNWOD",61760,546.3795
"04/16/2026 03:30:00","EDT","GENESE",61753,828.5483
"04/16/2026 03:30:00","EDT","HUD VL",61758,877.8638
"04/16/2026 03:30:00","EDT","LONGIL",61762,1577.4434
"04/16/2026 03:30:00","EDT","MHK VL",61756,689.7477
"04/16/2026 03:30:00","EDT","MILLWD",61759,223.5191
"04/16/2026 03:30:00","EDT","N.Y.C.",61761,5076.479
"04/16/2026 03:30:00","EDT","NORTH",61755,425.1416
"04/16/2026 03:30:00","EDT","WEST",61752,1296.6702
"04/16/2026 03:35:00","EDT","CAPITL",61757,939.5267
"04/16/2026 03:35:00","EDT","CENTRL",61754,1355.1616
"04/16/2026 03:35:00","EDT","DUNWOD",61760,545.1704
"04/16/2026 03:35:00","EDT","GENESE",61753,828.0194
"04/16/2026 03:35:00","EDT","HUD VL",61758,905.3834
"04/16/2026 03:35:00","EDT","LONGIL",61762,1573.6848
"04/16/2026 03:35:00","EDT","MHK VL",61756,700.4154
"04/16/2026 03:35:00","EDT","MILLWD",61759,215.5553
"04/16/2026 03:35:00","EDT","N.Y.C.",61761,5063.853
"04/16/2026 03:35:00","EDT","NORTH",61755,419.7988
"04/16/2026 03:35:00","EDT","WEST",61752,1285.3788
"04/16/2026 03:40:00","EDT","CAPITL",61757,972.6146
"04/16/2026 03:40:00","EDT","CENTRL",61754,1339.6094
"04/16/2026 03:40:00","EDT","DUNWOD",61760,546.9323
"04/16/2026 03:40:00","EDT","GENESE",61753,833.1262
"04/16/2026 03:40:00","EDT","HUD VL",61758,898.0283
"04/16/2026 03:40:00","EDT","LONGIL",61762,1567.6956
"04/16/2026 03:40:00","EDT","MHK VL",61756,691.886
"04/16/2026 03:40:00","EDT","MILLWD",61759,208.7191
"04/16/2026 03:40:00","EDT","N.Y.C.",61761,5048.0815
"04/16/2026 03:40:00","EDT","NORTH",61755,435.2142
"04/16/2026 03:40:00","EDT","WEST",61752,1303.6743
"04/16/2026 03:45:00","EDT","CAPITL",61757,956.4291
"04/16/2026 03:45:00","EDT","CENTRL",61754,1285.446
"04/16/2026 03:45:00","EDT","DUNWOD",61760,539.9002
"04/16/2026 03:45:00","EDT","GENESE",61753,834.918
"04/16/2026 03:45:00","EDT","HUD VL",61758,887.8961
"04/16/2026 03:45:00","EDT","LONGIL",61762,1563.884
"04/16/2026 03:45:00","EDT","MHK VL",61756,707.4597
"04/16/2026 03:45:00","EDT","MILLWD",61759,216.933
"04/16/2026 03:45:00","EDT","N.Y.C.",61761,5037.165
"04/16/2026 03:45:00","EDT","NORTH",61755,422.2053
"04/16/2026 03:45:00","EDT","WEST",61752,1289.3315
"04/16/2026 03:50:00","EDT","CAPITL",61757,960.1851
"04/16/2026 03:50:00","EDT","CENTRL",61754,1289.416
"04/16/2026 03:50:00","EDT","DUNWOD",61760,537.8226
"04/16/2026 03:50:00","EDT","GENESE",61753,834.6132
"04/16/2026 03:50:00","EDT","HUD VL",61758,878.1475
"04/16/2026 03:50:00","EDT","LONGIL",61762,1567.6003
"04/16/2026 03:50:00","EDT","MHK VL",61756,694.2153
"04/16/2026 03:50:00","EDT","MILLWD",61759,219.8764
"04/16/2026 03:50:00","EDT","N.Y.C.",61761,5042.7305
"04/16/2026 03:50:00","EDT","NORTH",61755,439.6717
"04/16/2026 03:50:00","EDT","WEST",61752,1288.3755
"04/16/2026 03:55:00","EDT","CAPITL",61757,954.2789
"04/16/2026 03:55:00","EDT","CENTRL",61754,1281.0046
"04/16/2026 03:55:00","EDT","DUNWOD",61760,536.6507
"04/16/2026 03:55:00","EDT","GENESE",61753,843.3319
"04/16/2026 03:55:00","EDT","HUD VL",61758,878.1803
"04/16/2026 03:55:00","EDT","LONGIL",61762,1571.3098
"04/16/2026 03:55:00","EDT","MHK VL",61756,689.0798
"04/16/2026 03:55:00","EDT","MILLWD",61759,221.5948
"04/16/2026 03:55:00","EDT","N.Y.C.",61761,5014.736
"04/16/2026 03:55:00","EDT","NORTH",61755,428.5489
"04/16/2026 03:55:00","EDT","WEST",61752,1279.5789
"04/16/2026 04:00:00","EDT","CAPITL",61757,957.4327
"04/16/2026 04:00:00","EDT","CENTRL",61754,1278.3706
"04/16/2026 04:00:00","EDT","DUNWOD",61760,536.1165
"04/16/2026 04:00:00","EDT","GENESE",61753,833.2239
"04/16/2026 04:00:00","EDT","HUD VL",61758,890.7117
"04/16/2026 04:00:00","EDT","LONGIL",61762,1562.7643
"04/16/2026 04:00:00","EDT","MHK VL",61756,690.32
"04/16/2026 04:00:00","EDT","MILLWD",61759,216.8279
"04/16/2026 04:00:00","EDT","N.Y.C.",61761,5015.1055
"04/16/2026 04:00:00","EDT","NORTH",61755,429.727
"04/16/2026 04:00:00","EDT","WEST",61752,1286.7039
"04/16/2026 04:05:00","EDT","CAPITL",61757,954.9019
"04/16/2026 04:05:00","EDT","CENTRL",61754,1328.2039
"04/16/2026 04:05:00","EDT","DUNWOD",61760,537.4601
"04/16/2026 04:05:00","EDT","GENESE",61753,836.7669
"04/16/2026 04:05:00","EDT","HUD VL",61758,882.9028
"04/16/2026 04:05:00","EDT","LONGIL",61762,1556.864
"04/16/2026 04:05:00","EDT","MHK VL",61756,692.3966
"04/16/2026 04:05:00","EDT","MILLWD",61759,225.3562
"04/16/2026 04:05:00","EDT","N.Y.C.",61761,4990.243
"04/16/2026 04:05:00","EDT","NORTH",61755,434.7081
"04/16/2026 04:05:00","EDT","WEST",61752,1299.9231
"04/16/2026 04:10:00","EDT","CAPITL",61757,981.1325
"04/16/2026 04:10:00","EDT","CENTRL",61754,1353.6436
"04/16/2026 04:10:00","EDT","DUNWOD",61760,533.8678
"04/16/2026 04:10:00","EDT","GENESE",61753,842.2543
"04/16/2026 04:10:00","EDT","HUD VL",61758,883.6129
"04/16/2026 04:10:00","EDT","LONGIL",61762,1572.5227
"04/16/2026 04:10:00","EDT","MHK VL",61756,686.2658
"04/16/2026 04:10:00","EDT","MILLWD",61759,215.4839
"04/16/2026 04:10:00","EDT","N.Y.C.",61761,5015.5513
"04/16/2026 04:10:00","EDT","NORTH",61755,444.6473
"04/16/2026 04:10:00","EDT","WEST",61752,1295.3427
"04/16/2026 04:15:00","EDT","CAPITL",61757,969.3027
"04/16/2026 04:15:00","EDT","CENTRL",61754,1348.2502
"04/16/2026 04:15:00","EDT","DUNWOD",61760,536.5262
"04/16/2026 04:15:00","EDT","GENESE",61753,843.1528
"04/16/2026 04:15:00","EDT","HUD VL",61758,872.2439
"04/16/2026 04:15:00","EDT","LONGIL",61762,1568.0416
"04/16/2026 04:15:00","EDT","MHK VL",61756,681.5
"04/16/2026 04:15:00","EDT","MILLWD",61759,216.1076
"04/16/2026 04:15:00","EDT","N.Y.C.",61761,5027.081
"04/16/2026 04:15:00","EDT","NORTH",61755,439.8232
"04/16/2026 04:15:00","EDT","WEST",61752,1313.7535
"04/16/2026 04:20:00","EDT","CAPITL",61757,983.1451
"04/16/2026 04:20:00","EDT","CENTRL",61754,1303.7144
"04/16/2026 04:20:00","EDT","DUNWOD",61760,526.3978
"04/16/2026 04:20:00","EDT","GENESE",61753,841.3594
"04/16/2026 04:20:00","EDT","HUD VL",61758,882.471
"04/16/2026 04:20:00","EDT","LONGIL",61762,1575.6919
"04/16/2026 04:20:00","EDT","MHK VL",61756,687.5665
"04/16/2026 04:20:00","EDT","MILLWD",61759,219.0663
"04/16/2026 04:20:00","EDT","N.Y.C.",61761,4985.879
"04/16/2026 04:20:00","EDT","NORTH",61755,438.8037
"04/16/2026 04:20:00","EDT","WEST",61752,1293.4869
"04/16/2026 04:25:00","EDT","CAPITL",61757,973.8125
"04/16/2026 04:25:00","EDT","CENTRL",61754,1348.6558
"04/16/2026 04:25:00","EDT","DUNWOD",61760,527.0204
"04/16/2026 04:25:00","EDT","GENESE",61753,839.4595
"04/16/2026 04:25:00","EDT","HUD VL",61758,883.1206
"04/16/2026 04:25:00","EDT","LONGIL",61762,1571.5457
"04/16/2026 04:25:00","EDT","MHK VL",61756,670.8337
"04/16/2026 04:25:00","EDT","MILLWD",61759,222.3727
"04/16/2026 04:25:00","EDT","N.Y.C.",61761,5000.4463
"04/16/2026 04:25:00","EDT","NORTH",61755,435.8061
"04/16/2026 04:25:00","EDT","WEST",61752,1314.5403
"04/16/2026 04:30:00","EDT","CAPITL",61757,984.0481
"04/16/2026 04:30:00","EDT","CENTRL",61754,1360.8069
"04/16/2026 04:30:00","EDT","DUNWOD",61760,528.2217
"04/16/2026 04:30:00","EDT","GENESE",61753,847.0997
"04/16/2026 04:30:00","EDT","HUD VL",61758,894.9268
"04/16/2026 04:30:00","EDT","LONGIL",61762,1570.3108
"04/16/2026 04:30:00","EDT","MHK VL",61756,673.1318
"04/16/2026 04:30:00","EDT","MILLWD",61759,224.8336
"04/16/2026 04:30:00","EDT","N.Y.C.",61761,5002.209
"04/16/2026 04:30:00","EDT","NORTH",61755,438.3261
"04/16/2026 04:30:00","EDT","WEST",61752,1317.8013
"04/16/2026 04:35:00","EDT","CAPITL",61757,981.9391
"04/16/2026 04:35:00","EDT","CENTRL",61754,1347.846
"04/16/2026 04:35:00","EDT","DUNWOD",61760,536.2746
"04/16/2026 04:35:00","EDT","GENESE",61753,854.7648
"04/16/2026 04:35:00","EDT","HUD VL",61758,877.2799
"04/16/2026 04:35:00","EDT","LONGIL",61762,1572.1582
"04/16/2026 04:35:00","EDT","MHK VL",61756,659.5652
"04/16/2026 04:35:00","EDT","MILLWD",61759,209.2343
"04/16/2026 04:35:00","EDT","N.Y.C.",61761,5005.3228
"04/16/2026 04:35:00","EDT","NORTH",61755,446.4162
"04/16/2026 04:35:00","EDT","WEST",61752,1295.1545
"04/16/2026 04:40:00","EDT","CAPITL",61757,971.7017
"04/16/2026 04:40:00","EDT","CENTRL",61754,1369.8015
"04/16/2026 04:40:00","EDT","DUNWOD",61760,534.0526
"04/16/2026 04:40:00","EDT","GENESE",61753,847.1552
"04/16/2026 04:40:00","EDT","HUD VL",61758,894.8738
"04/16/2026 04:40:00","EDT","LONGIL",61762,1588.6589
"04/16/2026 04:40:00","EDT","MHK VL",61756,651.1577
"04/16/2026 04:40:00","EDT","MILLWD",61759,211.7006
"04/16/2026 04:40:00","EDT","N.Y.C.",61761,5016.533
"04/16/2026 04:40:00","EDT","NORTH",61755,445.0664
"04/16/2026 04:40:00","EDT","WEST",61752,1309.6968
"04/16/2026 04:45:00","EDT","CAPITL",61757,981.48
"04/16/2026 04:45:00","EDT","CENTRL",61754,1373.9124
"04/16/2026 04:45:00","EDT","DUNWOD",61760,531.0469
"04/16/2026 04:45:00","EDT","GENESE",61753,847.6992
"04/16/2026 04:45:00","EDT","HUD VL",61758,911.3965
"04/16/2026 04:45:00","EDT","LONGIL",61762,1585.7543
"04/16/2026 04:45:00","EDT","MHK VL",61756,656.3506
"04/16/2026 04:45:00","EDT","MILLWD",61759,211.8359
"04/16/2026 04:45:00","EDT","N.Y.C.",61761,5008.325
"04/16/2026 04:45:00","EDT","NORTH",61755,442.4338
"04/16/2026 04:45:00","EDT","WEST",61752,1297.875
"04/16/2026 04:50:00","EDT","CAPITL",61757,984.3012
"04/16/2026 04:50:00","EDT","CENTRL",61754,1323.8604
"04/16/2026 04:50:00","EDT","DUNWOD",61760,530.9399
"04/16/2026 04:50:00","EDT","GENESE",61753,853.1528
"04/16/2026 04:50:00","EDT","HUD VL",61758,891.5436
"04/16/2026 04:50:00","EDT","LONGIL",61762,1584.1769
"04/16/2026 04:50:00","EDT","MHK VL",61756,676.07
"04/16/2026 04:50:00","EDT","MILLWD",61759,212.4662
"04/16/2026 04:50:00","EDT","N.Y.C.",61761,5006.42
"04/16/2026 04:50:00","EDT","NORTH",61755,426.057
"04/16/2026 04:50:00","EDT","WEST",61752,1313.4591
"04/16/2026 04:55:00","EDT","CAPITL",61757,995.2007
"04/16/2026 04:55:00","EDT","CENTRL",61754,1363.5278
"04/16/2026 04:55:00","EDT","DUNWOD",61760,529.0886
"04/16/2026 04:55:00","EDT","GENESE",61753,858.3372
"04/16/2026 04:55:00","EDT","HUD VL",61758,873.9187
"04/16/2026 04:55:00","EDT","LONGIL",61762,1588.5344
"04/16/2026 04:55:00","EDT","MHK VL",61756,654.9622
"04/16/2026 04:55:00","EDT","MILLWD",61759,220.9171
"04/16/2026 04:55:00","EDT","N.Y.C.",61761,5003.5625
"04/16/2026 04:55:00","EDT","NORTH",61755,451.9588
"04/16/2026 04:55:00","EDT","WEST",61752,1323.5762
"04/16/2026 05:00:00","EDT","CAPITL",61757,1005.5685
"04/16/2026 05:00:00","EDT","CENTRL",61754,1352.6589
"04/16/2026 05:00:00","EDT","DUNWOD",61760,534.0604
"04/16/2026 05:00:00","EDT","GENESE",61753,864.1903
"04/16/2026 05:00:00","EDT","HUD VL",61758,895.3117
"04/16/2026 05:00:00","EDT","LONGIL",61762,1593.5961
"04/16/2026 05:00:00","EDT","MHK VL",61756,679.1188
"04/16/2026 05:00:00","EDT","MILLWD",61759,214.7016
"04/16/2026 05:00:00","EDT","N.Y.C.",61761,5021.1426
"04/16/2026 05:00:00","EDT","NORTH",61755,422.7859
"04/16/2026 05:00:00","EDT","WEST",61752,1323.4187
"04/16/2026 05:05:00","EDT","CAPITL",61757,1005.8173
"04/16/2026 05:05:00","EDT","CENTRL",61754,1367.8003
"04/16/2026 05:05:00","EDT","DUNWOD",61760,524.7944
"04/16/2026 05:05:00","EDT","GENESE",61753,851.4863
"04/16/2026 05:05:00","EDT","HUD VL",61758,896.997
"04/16/2026 05:05:00","EDT","LONGIL",61762,1603.2639
"04/16/2026 05:05:00","EDT","MHK VL",61756,669.3425
"04/16/2026 05:05:00","EDT","MILLWD",61759,217.1049
"04/16/2026 05:05:00","EDT","N.Y.C.",61761,5030.1787
"04/16/2026 05:05:00","EDT","NORTH",61755,445.0812
"04/16/2026 05:05:00","EDT","WEST",61752,1320.1377
"04/16/2026 05:10:00","EDT","CAPITL",61757,1026.4832
"04/16/2026 05:10:00","EDT","CENTRL",61754,1390.844
"04/16/2026 05:10:00","EDT","DUNWOD",61760,533.1085
"04/16/2026 05:10:00","EDT","GENESE",61753,866.2121
"04/16/2026 05:10:00","EDT","HUD VL",61758,915.4718
"04/16/2026 05:10:00","EDT","LONGIL",61762,1615.2592
"04/16/2026 05:10:00","EDT","MHK VL",61756,656.7029
"04/16/2026 05:10:00","EDT","MILLWD",61759,219.1002
"04/16/2026 05:10:00","EDT","N.Y.C.",61761,5087.3604
"04/16/2026 05:10:00","EDT","NORTH",61755,453.7108
"04/16/2026 05:10:00","EDT","WEST",61752,1341.2345
"04/16/2026 05:15:00","EDT","CAPITL",61757,1026.6136
"04/16/2026 05:15:00","EDT","CENTRL",61754,1390.9854
"04/16/2026 05:15:00","EDT","DUNWOD",61760,540.0448
"04/16/2026 05:15:00","EDT","GENESE",61753,876.1306
"04/16/2026 05:15:00","EDT","HUD VL",61758,928.3261
"04/16/2026 05:15:00","EDT","LONGIL",61762,1639.4568
"04/16/2026 05:15:00","EDT","MHK VL",61756,688.7368
"04/16/2026 05:15:00","EDT","MILLWD",61759,210.7213
"04/16/2026 05:15:00","EDT","N.Y.C.",61761,5108.1826
"04/16/2026 05:15:00","EDT","NORTH",61755,463.1318
"04/16/2026 05:15:00","EDT","WEST",61752,1351.8787
"04/16/2026 05:20:00","EDT","CAPITL",61757,1019.1719
"04/16/2026 05:20:00","EDT","CENTRL",61754,1387.7275
"04/16/2026 05:20:00","EDT","DUNWOD",61760,540.1932
"04/16/2026 05:20:00","EDT","GENESE",61753,890.0935
"04/16/2026 05:20:00","EDT","HUD VL",61758,905.6228
"04/16/2026 05:20:00","EDT","LONGIL",61762,1652.8699
"04/16/2026 05:20:00","EDT","MHK VL",61756,698.4018
"04/16/2026 05:20:00","EDT","MILLWD",61759,219.7501
"04/16/2026 05:20:00","EDT","N.Y.C.",61761,5117.715
"04/16/2026 05:20:00","EDT","NORTH",61755,449.8795
"04/16/2026 05:20:00","EDT","WEST",61752,1336.3141
"04/16/2026 05:25:00","EDT","CAPITL",61757,1063.8334
"04/16/2026 05:25:00","EDT","CENTRL",61754,1404.7217
"04/16/2026 05:25:00","EDT","DUNWOD",61760,545.4224
"04/16/2026 05:25:00","EDT","GENESE",61753,896.505
"04/16/2026 05:25:00","EDT","HUD VL",61758,963.4352
"04/16/2026 05:25:00","EDT","LONGIL",61762,1665.2554
"04/16/2026 05:25:00","EDT","MHK VL",61756,727.2539
"04/16/2026 05:25:00","EDT","MILLWD",61759,239.4612
"04/16/2026 05:25:00","EDT","N.Y.C.",61761,5111.385
"04/16/2026 05:25:00","EDT","NORTH",61755,451.6203
"04/16/2026 05:25:00","EDT","WEST",61752,1309.189
"04/16/2026 05:30:00","EDT","CAPITL",61757,1053.3312
"04/16/2026 05:30:00","EDT","CENTRL",61754,1449.8496
"04/16/2026 05:30:00","EDT","DUNWOD",61760,543.6722
"04/16/2026 05:30:00","EDT","GENESE",61753,883.3722
"04/16/2026 05:30:00","EDT","HUD VL",61758,925.0581
"04/16/2026 05:30:00","EDT","LONGIL",61762,1653.69
"04/16/2026 05:30:00","EDT","MHK VL",61756,721.1469
"04/16/2026 05:30:00","EDT","MILLWD",61759,236.6196
"04/16/2026 05:30:00","EDT","N.Y.C.",61761,5138.9067
"04/16/2026 05:30:00","EDT","NORTH",61755,453.3619
"04/16/2026 05:30:00","EDT","WEST",61752,1345.435
"04/16/2026 05:35:00","EDT","CAPITL",61757,1062.2197
"04/16/2026 05:35:00","EDT","CENTRL",61754,1433.1897
"04/16/2026 05:35:00","EDT","DUNWOD",61760,545.0657
"04/16/2026 05:35:00","EDT","GENESE",61753,889.4476
"04/16/2026 05:35:00","EDT","HUD VL",61758,953.9513
"04/16/2026 05:35:00","EDT","LONGIL",61762,1657.4299
"04/16/2026 05:35:00","EDT","MHK VL",61756,726.1456
"04/16/2026 05:35:00","EDT","MILLWD",61759,237.5919
"04/16/2026 05:35:00","EDT","N.Y.C.",61761,5161.6035
"04/16/2026 05:35:00","EDT","NORTH",61755,449.7697
"04/16/2026 05:35:00","EDT","WEST",61752,1335.6392
"04/16/2026 05:40:00","EDT","CAPITL",61757,1011.9327
"04/16/2026 05:40:00","EDT","CENTRL",61754,1402.6772
"04/16/2026 05:40:00","EDT","DUNWOD",61760,547.2753
"04/16/2026 05:40:00","EDT","GENESE",61753,900.2445
"04/16/2026 05:40:00","EDT","HUD VL",61758,840.4937
"04/16/2026 05:40:00","EDT","LONGIL",61762,1685.7
"04/16/2026 05:40:00","EDT","MHK VL",61756,759.3853
"04/16/2026 05:40:00","EDT","MILLWD",61759,222.3752
"04/16/2026 05:40:00","EDT","N.Y.C.",61761,5207.3804
"04/16/2026 05:40:00","EDT","NORTH",61755,440.6259
"04/16/2026 05:40:00","EDT","WEST",61752,1360.0239
"04/16/2026 05:45:00","EDT","CAPITL",61757,1040.4017
"04/16/2026 05:45:00","EDT","CENTRL",61754,1420.9998
"04/16/2026 05:45:00","EDT","DUNWOD",61760,541.3095
"04/16/2026 05:45:00","EDT","GENESE",61753,912.7736
"04/16/2026 05:45:00","EDT","HUD VL",61758,809.5905
"04/16/2026 05:45:00","EDT","LONGIL",61762,1695.5156
"04/16/2026 05:45:00","EDT","MHK VL",61756,761.5737
"04/16/2026 05:45:00","EDT","MILLWD",61759,228.4403
"04/16/2026 05:45:00","EDT","N.Y.C.",61761,5210.9043
"04/16/2026 05:45:00","EDT","NORTH",61755,464.5895
"04/16/2026 05:45:00","EDT","WEST",61752,1363.9956
"04/16/2026 05:50:00","EDT","CAPITL",61757,1059.2339
"04/16/2026 05:50:00","EDT","CENTRL",61754,1450.3992
"04/16/2026 05:50:00","EDT","DUNWOD",61760,548.3899
"04/16/2026 05:50:00","EDT","GENESE",61753,908.8627
"04/16/2026 05:50:00","EDT","HUD VL",61758,906.0492
"04/16/2026 05:50:00","EDT","LONGIL",61762,1690.1128
"04/16/2026 05:50:00","EDT","MHK VL",61756,784.2778
"04/16/2026 05:50:00","EDT","MILLWD",61759,228.7016
"04/16/2026 05:50:00","EDT","N.Y.C.",61761,5244.7217
"04/16/2026 05:50:00","EDT","NORTH",61755,439.5892
"04/16/2026 05:50:00","EDT","WEST",61752,1381.0117
"04/16/2026 05:55:00","EDT","CAPITL",61757,1062.4136
"04/16/2026 05:55:00","EDT","CENTRL",61754,1460.8462
"04/16/2026 05:55:00","EDT","DUNWOD",61760,551.6085
"04/16/2026 05:55:00","EDT","GENESE",61753,917.3679
"04/16/2026 05:55:00","EDT","HUD VL",61758,904.5756
"04/16/2026 05:55:00","EDT","LONGIL",61762,1717.0216
"04/16/2026 05:55:00","EDT","MHK VL",61756,808.5884
"04/16/2026 05:55:00","EDT","MILLWD",61759,235.9111
"04/16/2026 05:55:00","EDT","N.Y.C.",61761,5289.8223
"04/16/2026 05:55:00","EDT","NORTH",61755,433.7522
"04/16/2026 05:55:00","EDT","WEST",61752,1390.2617
"04/16/2026 06:00:00","EDT","CAPITL",61757,1079.3091
"04/16/2026 06:00:00","EDT","CENTRL",61754,1461.9312
"04/16/2026 06:00:00","EDT","DUNWOD",61760,557.0324
"04/16/2026 06:00:00","EDT","GENESE",61753,953.3209
"04/16/2026 06:00:00","EDT","HUD VL",61758,905.7988
"04/16/2026 06:00:00","EDT","LONGIL",61762,1721.9227
"04/16/2026 06:00:00","EDT","MHK VL",61756,770.4467
"04/16/2026 06:00:00","EDT","MILLWD",61759,217.8144
"04/16/2026 06:00:00","EDT","N.Y.C.",61761,5297.8525
"04/16/2026 06:00:00","EDT","NORTH",61755,433.0798
"04/16/2026 06:00:00","EDT","WEST",61752,1384.3608
"04/16/2026 06:05:00","EDT","CAPITL",61757,1078.8319
"04/16/2026 06:05:00","EDT","CENTRL",61754,1520.6929
"04/16/2026 06:05:00","EDT","DUNWOD",61760,568.5632
"04/16/2026 06:05:00","EDT","GENESE",61753,941.3904
"04/16/2026 06:05:00","EDT","HUD VL",61758,893.7128
"04/16/2026 06:05:00","EDT","LONGIL",61762,1721.4648
"04/16/2026 06:05:00","EDT","MHK VL",61756,812.7216
"04/16/2026 06:05:00","EDT","MILLWD",61759,221.544
"04/16/2026 06:05:00","EDT","N.Y.C.",61761,5329.467
"04/16/2026 06:05:00","EDT","NORTH",61755,420.0088
"04/16/2026 06:05:00","EDT","WEST",61752,1374.6466
"04/16/2026 06:10:00","EDT","CAPITL",61757,1103.0756
"04/16/2026 06:10:00","EDT","CENTRL",61754,1516.5051
"04/16/2026 06:10:00","EDT","DUNWOD",61760,568.9616
"04/16/2026 06:10:00","EDT","GENESE",61753,954.7238
"04/16/2026 06:10:00","EDT","HUD VL",61758,963.8983
"04/16/2026 06:10:00","EDT","LONGIL",61762,1765.4559
"04/16/2026 06:10:00","EDT","MHK VL",61756,839.0977
"04/16/2026 06:10:00","EDT","MILLWD",61759,254.4784
"04/16/2026 06:10:00","EDT","N.Y.C.",61761,5438.7373
"04/16/2026 06:10:00","EDT","NORTH",61755,437.3082
"04/16/2026 06:10:00","EDT","WEST",61752,1407.491
"04/16/2026 06:15:00","EDT","CAPITL",61757,1101.4135
"04/16/2026 06:15:00","EDT","CENTRL",61754,1521.4009
"04/16/2026 06:15:00","EDT","DUNWOD",61760,596.7579
"04/16/2026 06:15:00","EDT","GENESE",61753,968.1647
"04/16/2026 06:15:00","EDT","HUD VL",61758,935.8086
"04/16/2026 06:15:00","EDT","LONGIL",61762,1768.47
"04/16/2026 06:15:00","EDT","MHK VL",61756,807.8027
"04/16/2026 06:15:00","EDT","MILLWD",61759,233.9886
"04/16/2026 06:15:00","EDT","N.Y.C.",61761,5470.073
"04/16/2026 06:15:00","EDT","NORTH",61755,449.6435
"04/16/2026 06:15:00","EDT","WEST",61752,1424.761
"04/16/2026 06:20:00","EDT","CAPITL",61757,1100.466
"04/16/2026 06:20:00","EDT","CENTRL",61754,1549.1294
"04/16/2026 06:20:00","EDT","DUNWOD",61760,599.4811
"04/16/2026 06:20:00","EDT","GENESE",61753,966.6352
"04/16/2026 06:20:00","EDT","HUD VL",61758,960.5691
"04/16/2026 06:20:00","EDT","LONGIL",61762,1778.7358
"04/16/2026 06:20:00","EDT","MHK VL",61756,807.4719
"04/16/2026 06:20:00","EDT","MILLWD",61759,217.6008
"04/16/2026 06:20:00","EDT","N.Y.C.",61761,5550.9814
"04/16/2026 06:20:00","EDT","NORTH",61755,464.0975
"04/16/2026 06:20:00","EDT","WEST",61752,1424.864
"04/16/2026 06:25:00","EDT","CAPITL",61757,1101.9321
"04/16/2026 06:25:00","EDT","CENTRL",61754,1554.436
"04/16/2026 06:25:00","EDT","DUNWOD",61760,580.2719
"04/16/2026 06:25:00","EDT","GENESE",61753,973.0852
"04/16/2026 06:25:00","EDT","HUD VL",61758,967.6714
"04/16/2026 06:25:00","EDT","LONGIL",61762,1790.1902
"04/16/2026 06:25:00","EDT","MHK VL",61756,830.9731
"04/16/2026 06:25:00","EDT","MILLWD",61759,243.9003
"04/16/2026 06:25:00","EDT","N.Y.C.",61761,5544.783
"04/16/2026 06:25:00","EDT","NORTH",61755,470.445
"04/16/2026 06:25:00","EDT","WEST",61752,1453.8025
"04/16/2026 06:30:00","EDT","CAPITL",61757,1114.6417
"04/16/2026 06:30:00","EDT","CENTRL",61754,1551.7502
"04/16/2026 06:30:00","EDT","DUNWOD",61760,591.1549
"04/16/2026 06:30:00","EDT","GENESE",61753,980.1282
"04/16/2026 06:30:00","EDT","HUD VL",61758,969.5093
"04/16/2026 06:30:00","EDT","LONGIL",61762,1793.3472
